theme3_id,cluster2_id,target_mode,claim_type_mode,first_date,last_date,occurrences,status_at_eval,confidence,as_of_date,theme_reason,theme_sources,representative_quote
theme3_3c553598e33f,cluster2_9b93f713b7c3,agi,predictive,2025-03-05,2025-03-05,1,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,"Achieving AGI is impossible, and we will never get there."
theme3_3c553598e33f,cluster2_a841bb4a554e,agi,predictive,2025-03-05,2025-03-05,1,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,He rightfully acknowledges that we dont’t really know what the AGI era will look like.
theme3_3c553598e33f,cluster2_bf8b39744567,agi,predictive,2025-03-05,2025-03-05,1,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,"More importantly, even with extra augmentation, the system remains wildly unreliable on tasks that many systems have been able to handle for decades. 2 Some will say “humans make arithmetic errors, too”, but AGI really shouldn’t."
theme3_3c553598e33f,cluster2_c6db08aebbaa,agi,predictive,2025-03-05,2025-03-05,1,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,Everything won’t be solved everywhere all at once; getting to AGI will be a slog.
theme3_3c553598e33f,cluster2_fc3d5f639ef5,agi,predictive,2025-05-22,2025-05-22,1,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,"And even though I highly doubt AGI will arrive in three years, I can’t absolutely promise you it won’t happen in 10."
theme3_3c553598e33f,cluster2_b7f9f8cd3cb0,agi,predictive,2025-06-17,2025-06-17,1,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,"If we want to get to AGI, we will have to better."
theme3_3c553598e33f,cluster2_50ff030b0f90,agi,predictive,2025-07-09,2025-07-09,1,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,When we are really at AGI it will be much harder to do so.
theme3_3c553598e33f,cluster2_88a974fdd058,agi,predictive,2025-07-13,2025-07-13,1,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,Getting to AGI will likely take still more breakthroughs.
theme3_3c553598e33f,cluster2_00996b6a7f3e,agi,predictive,2025-08-09,2025-08-09,1,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,"(Any one remember Facebook M, a decade ago?) • Allegedly godlike models that turn out to be incremental advances. • Claims like “We now know how to build AGI” that never turn out to be true. • Promises for world-changing science that rarely materialize. • Driverless cars that still are only available in couple percent of the world’s cities. • Promises to Congress (AI to filter our fake news!"
theme3_3c553598e33f,cluster2_fccb2fae5093,agi,predictive,2025-08-14,2025-08-14,1,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,"And AGI—hopefully safe, trustworthy AGI– will eventually come."
theme3_3c553598e33f,cluster2_4617a30f82e1,agi,predictive,2025-11-18,2025-11-18,1,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,Gary Marcus continues to thinks that a deep understanding of cognitive science will be a key ingredient in the development of AGI.
theme3_3c553598e33f,cluster2_4d4972f710bb,agi,predictive,2025-11-18,2025-11-18,1,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,"Their work is interesting, and converges to a degree with the current argument, but my intuition is that such functions will not suffice for AGI."
theme3_3c553598e33f,cluster2_844e3ccd35b4,agi,predictive,2025-12-01,2025-12-01,1,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,"But let’s suppose for the sake of argument that Sutskever and the rest of us are correct, and that AGI will never emerge straight from LLMs, and that to a certain extent that they have run their course, and that we do in fact need new ideas."
theme3_3c553598e33f,cluster2_898d77ac5aa2,agi,predictive,2025-12-01,2025-12-01,1,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,AGI ( AI with the breadth and resourcesfulness of human intelligence ) is not coming soon.
theme3_3c553598e33f,cluster2_937a7a9ae2d6,agi,predictive,2025-12-01,2025-12-01,1,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,"But they will never be AGI, and they never be much more than commodity. § What is ChatGPT best for?"
theme3_3c58fbaf4439,cluster2_b4705d69a903,openai,normative,2024-02-04,2024-02-04,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"As OpenAI themselves note, there are a number of important methodological differences, including the types of LLMs used) It should go without saying that any risk-benefit analyses that with respect to the tradeoffs involved in AI needs to reflect studies that are not just methodologically sound but also interpreted accurately."
theme3_3d0db8f9faae,cluster2_b4d04c50df82,general_ai,descriptive,2024-03-06,2024-03-06,1,mixed,medium,2026-03-02,Governance concerns are partly supported by ongoing structure changes; broader strategic claims remain partly interpretive.,https://openai.com/our-structure/;https://openai.com/foundation/,"(Never mind that they now sell a far more capable model at competitive prices.) In effort to slap back at Musk they posted the email below from cofounder Ilya Sutskever to Musk, just three weeks after the beautiful initial mission statement."
theme3_4092af813ca4,cluster2_ee9f6b10a5ec,llms,normative,2025-04-03,2025-04-03,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"The best estimate of the loss from tariff policy is now is closer to $30 trillion or $300,000 per family of four. – Lawrence Summers, former US Treasury Secretary The near-universal consensus is that President Trump’s new tariff policy ( quite possibly partly written by LLMs ) is likely to be among the worst economic policies in history."
theme3_4092af813ca4,cluster2_db6b9df02092,llms,normative,2025-12-13,2025-12-13,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"Building our AI policy around a fantasy that we are somehow going to crush China in LLM war (or vice versa!) is misguided. § Instead, part of the actual outcome over the next few years will be that both countries build a lot of generative AI infrastructure — quite possibly significantly more than they actually need."
theme3_419123be14a2,cluster2_348d7e9a9513,general_ai,descriptive,2023-09-21,2023-09-21,1,mixed,medium,2026-03-02,"Regulatory implementation has advanced (EU AI Act staged application), but broader policy adequacy claims remain open.",https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-113,"I have been accused of trying to hype AI (certainly not my intention), people have miscontrued the letter as banning all AI research (which is not what it called for, and not something I would support), and so on ."
theme3_45dd29a88dd4,cluster2_b6be51644593,ai_safety,descriptive,2023-04-02,2023-04-02,1,mixed,medium,2026-03-02,Safety docs show mitigation progress while also acknowledging continuing limitations and ongoing work.,https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/,A world in which cancer researchers belittled auto safety researchers (or vice versa) is not one I would want to live in.
theme3_45dd29a88dd4,cluster2_a9940b5175c6,ai_safety,descriptive,2023-04-04,2023-04-04,1,mixed,medium,2026-03-02,Safety docs show mitigation progress while also acknowledging continuing limitations and ongoing work.,https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/,Do you think that the chatbot induced harm is the greatest risk from chatbots?
theme3_45dd29a88dd4,cluster2_4e7806843743,ai_safety,descriptive,2023-08-27,2023-08-27,1,mixed,medium,2026-03-02,Safety docs show mitigation progress while also acknowledging continuing limitations and ongoing work.,https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/,"Just a couple days ago, one serious computer scientist asserted to me that “climate change is real and ""AI Risk"" is not”, as if we were wasting time even thinking about the problem."
theme3_45dd29a88dd4,cluster2_f47a0206002a,ai_safety,descriptive,2023-10-10,2023-10-10,1,mixed,medium,2026-03-02,Safety docs show mitigation progress while also acknowledging continuing limitations and ongoing work.,https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/,I-- I can't see a path that guarantees safety.
theme3_45dd29a88dd4,cluster2_41558da79f6d,ai_safety,descriptive,2023-10-26,2023-10-26,1,mixed,medium,2026-03-02,Safety docs show mitigation progress while also acknowledging continuing limitations and ongoing work.,https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/,"You could (as they have) make an argument that the actual harm from AI so far has been modest (a comparatively small number of people have died, for example)."
theme3_45dd29a88dd4,cluster2_98ceee38d54f,ai_safety,descriptive,2023-10-26,2023-10-26,1,mixed,medium,2026-03-02,Safety docs show mitigation progress while also acknowledging continuing limitations and ongoing work.,https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/,But every day brings us closer to a world in which AI causes real harm.
