canonical_id,canonical_claim,canonical_norm,category,first_date,last_date,occurrences,source_posts,source_urls,example_url
049c2f78e06f,"Since they were first to lay out what a conversion to nonprofit might entail, I will give them the last words, heartily agreeing their closing sentence: Gary Marcus ’ efforts to detach himself from the daily AI news are going poorly.",since they were first to lay out what a conversion to nonprofit might entail i will give them the last words heartily agreeing their closing sentence gary marcus efforts to detach himself from the daily ai news are going poorly,forecast,2025-02-11,2025-02-11,1,did-elon-musk-just-muk-sam-altman,https://garymarcus.substack.com/p/did-elon-musk-just-muk-sam-altman,https://garymarcus.substack.com/p/did-elon-musk-just-muk-sam-altman
215d09ae4c0e,"Similarly, Fei-Fei Li is building a world-model focused AI startup, World Labs ; based on past experience, I will be surprised if LeCun ever gives her endeavors much mention.",similarly feifei li is building a worldmodel focused ai startup world labs based on past experience i will be surprised if lecun ever gives her endeavors much mention,forecast,2026-01-06,2026-01-06,1,the-false-glorification-of-yann-lecun,https://garymarcus.substack.com/p/the-false-glorification-of-yann-lecun,https://garymarcus.substack.com/p/the-false-glorification-of-yann-lecun
f1ccd663f8ea,"Seven years is a long time, but the field is going to need to invest in other ideas if we are going to get to AGI before the end of the decade.",seven years is a long time but the field is going to need to invest in other ideas if we are going to get to agi before the end of the decade,forecast,2025-04-17,2025-04-17,1,dear-elon-musk-here-are-five-things,https://garymarcus.substack.com/p/dear-elon-musk-here-are-five-things,https://garymarcus.substack.com/p/dear-elon-musk-here-are-five-things
712e672bc44c,Senators and Congressmen must take a position and deliberate in public about whether it is OK to use AI for surveillance of Americans and to launch lethal strikes controlled by AI with no “human in the loop”.,senators and congressmen must take a position and deliberate in public about whether it is ok to use ai for surveillance of americans and to launch lethal strikes controlled by ai with no human in the loop,prescription,2026-02-26,2026-02-26,1,america-and-probably-the-world-stands,https://garymarcus.substack.com/p/america-and-probably-the-world-stands,https://garymarcus.substack.com/p/america-and-probably-the-world-stands
7fbb3ff7f955,Self-regulation is likely to dramatically fall short of the standards required for foundation model safety.,selfregulation is likely to dramatically fall short of the standards required for foundation model safety,risk,2023-11-28,2023-11-28,1,give-me-compromise-or-give-me-chaos,https://garymarcus.substack.com/p/give-me-compromise-or-give-me-chaos,https://garymarcus.substack.com/p/give-me-compromise-or-give-me-chaos
e2b5a9f616b0,"Secure, trustworthy AI could be a great thing, but LLMs will never be that.",secure trustworthy ai could be a great thing but llms will never be that,forecast,2024-04-03,2024-04-03,1,an-unending-array-of-jailbreaking,https://garymarcus.substack.com/p/an-unending-array-of-jailbreaking,https://garymarcus.substack.com/p/an-unending-array-of-jailbreaking
77078301c987,"Secretary Hegseth has made a very heavy bet on AI in the military, and it’s doubtful that he will be entirely forthcoming about this or other incidents to come.",secretary hegseth has made a very heavy bet on ai in the military and its doubtful that he will be entirely forthcoming about this or other incidents to come,forecast,2026-03-01,2026-03-01,1,is-ai-already-killing-people-by-accident,https://garymarcus.substack.com/p/is-ai-already-killing-people-by-accident,https://garymarcus.substack.com/p/is-ai-already-killing-people-by-accident
28240da9649c,"Second, there was very little vision for how Tesla would build the cognitive part of the AI they will need, beyond the basics of motor control (which Boston Dynamics already does so well), nor much recognition about why robotics is so hard in the real world.",second there was very little vision for how tesla would build the cognitive part of the ai they will need beyond the basics of motor control which boston dynamics already does so well nor much recognition about why robotics is so hard in the real world,forecast,2023-02-13,2023-02-13,1,sub-optimal,https://garymarcus.substack.com/p/sub-optimal,https://garymarcus.substack.com/p/sub-optimal
6ccb77c52c34,"Second, every country is going to need to reconsider its policies on misinformation.",second every country is going to need to reconsider its policies on misinformation,risk,2023-02-15,2023-02-15,1,ais-jurassic-park-moment,https://garymarcus.substack.com/p/ais-jurassic-park-moment,https://garymarcus.substack.com/p/ais-jurassic-park-moment
fab4aabb0afa,"Second, ChatGPT claims that Anne should start reading from page 60, as if the position of the bookmark affects her place in the book rather than merely recording it.",second chatgpt claims that anne should start reading from page 60 as if the position of the bookmark affects her place in the book rather than merely recording it,prescription,2023-02-18,2023-02-18,1,how-not-to-test-gpt-3,https://garymarcus.substack.com/p/how-not-to-test-gpt-3,https://garymarcus.substack.com/p/how-not-to-test-gpt-3
17de6899bae7,"Rosie the Robot is not doing our housework, and that is in part because the kind of physical reasoning a household robot would need to do can’t be done purely by running simulations.",rosie the robot is not doing our housework and that is in part because the kind of physical reasoning a household robot would need to do cant be done purely by running simulations,prescription,2025-01-05,2025-01-05,1,ai-still-lacks-common-sense-70-years,https://garymarcus.substack.com/p/ai-still-lacks-common-sense-70-years,https://garymarcus.substack.com/p/ai-still-lacks-common-sense-70-years
2cfaee8ebd44,"Related to this, I will not be commenting on any self-reported AI competition performance results for which the methodology was not disclosed in advance of the competition."" That is to say, Tao is refusing to acknowledge (or even name) OpenAI and its accomplishment at all.",related to this i will not be commenting on any selfreported ai competition performance results for which the methodology was not disclosed in advance of the competition that is to say tao is refusing to acknowledge or even name openai and its accomplishment at all,forecast,2025-07-22,2025-07-22,1,deepmind-and-openai-achieve-imo-gold,https://garymarcus.substack.com/p/deepmind-and-openai-achieve-imo-gold,https://garymarcus.substack.com/p/deepmind-and-openai-achieve-imo-gold
1db342dfddcb,"Regular readers of the newsletter will know that I have long been negatively impressed by the routine hallucinations of LLMs, and that my favorite example has involved an alleged pet chicken named Henrietta that I allegedly own: This, sent to me by a reader in 2023, is of course a hallucination.",regular readers of the newsletter will know that i have long been negatively impressed by the routine hallucinations of llms and that my favorite example has involved an alleged pet chicken named henrietta that i allegedly own this sent to me by a reader in 2023 is of course a hallucination,forecast,2025-05-05,2025-05-05,1,why-do-large-language-models-hallucinate,https://garymarcus.substack.com/p/why-do-large-language-models-hallucinate,https://garymarcus.substack.com/p/why-do-large-language-models-hallucinate
765afc2b718e,"Reasoning models like o3 would likely behave markedly better in this particular kind of dialog 1 , but still make hallucinations of different sorts, sometimes at high rates .) § In another interchange I just saw (shared by Justine Moore, a partner at the increasingly notorious venture capital firm a16z) an LLM does such a bad job coding it offers to kill itself.",reasoning models like o3 would likely behave markedly better in this particular kind of dialog 1 but still make hallucinations of different sorts sometimes at high rates in another interchange i just saw shared by justine moore a partner at the increasingly notorious venture capital firm a16z an llm does such a bad job coding it offers to kill itself,prescription,2025-06-23,2025-06-23,1,llms-dishonest-unpredictable-and,https://garymarcus.substack.com/p/llms-dishonest-unpredictable-and,https://garymarcus.substack.com/p/llms-dishonest-unpredictable-and
