theme3_id,cluster2_id,target_mode,claim_type_mode,category_mode,occurrences,first_date,last_date,representative_quote
theme3_4d4764672c3e,cluster2_deee550407e3,agi,normative,policy,1,2025-11-18,2025-11-18,"Not long ago an Atari 2600 (released in 1977, available for $55 on ebay, running an 1.19 MhZ 8-bit CPU, no GPU) beat ChatGPT . § Inducing the rules of chess should be table stakes for AGI."
theme3_4d4764672c3e,cluster2_77298d5b3f7c,agi,normative,policy,1,2025-11-21,2025-11-21,"The widely-discussed AI 2027 scenario, named-checked by Vice President Vance , lauded by The New York Times, and panned by me —you know the one in which AGI is reached in 2027 and in short order kills us all—has officially been postponed, by its co-creator: The White House Senior Policy Advisor Sriram Krishnan took note, and is frankly pissed that he was sold a bill of goods: In reality, the problems with the report should have been clear at the time."
theme3_4d4c7585d973,cluster2_9621db5a628f,openai,predictive,prediction,1,2024-02-06,2024-02-06,"LLMs don’t store things in simple databases, but when presented with enough data, their regeneration of distributed bits has demonstrably duplicated lengthy training materials multiple times, a phenomenon that is called memorization in the field. 2 OpenAI will no doubt by now have filtered this specific example so that it can no longer be replicated, now that it has appeared in a lawsuit."
theme3_4d4c7585d973,cluster2_318d5d179c5f,openai,predictive,prediction,1,2024-08-23,2024-08-23,"Unfortunately, if OpenAI (and others in Silicon Valley) succeed in torpedoing SB-1047, self-regulation is in many ways what we will be left with (especially when efforts at Federal regulation, aside from the Biden administration AI Executive Order, are moving so slowly)."
theme3_4fc5744321e5,cluster2_4baf3df608c6,agi,normative,policy,2,2022-05-29,2025-12-17,"The bottom line is this, something that AI once cherished but has now forgotten: If we are to build AGI, we are going to need to learn something from humans, how they reason and understand the physical world, and how they represent and acquire language and complex concepts."
theme3_4fc5744321e5,cluster2_5e23c120516b,agi,normative,policy,1,2024-04-21,2024-04-21,"Rather, the goal of AGI should be to build machines that can reliably reason and plan about a wide swathe of the world."
theme3_4fc5744321e5,cluster2_6e35d15ac55b,agi,normative,policy,1,2025-03-05,2025-03-05,"Another recent study on multiplication, replicates the weakness once again. even with the recent model o1-mini. 1 Every red cell in this graph (e.g, multiplying 20 digit numbers by 19 digit numbers 2 ) is failure to generalize, even after immense amounts of training data: On a good scientific calculator, every single number would be in green. • AGI should have reliable ability to reason over abstractions."
theme3_4fc5744321e5,cluster2_f4a43112a11a,agi,normative,policy,1,2025-06-17,2025-06-17,"The LRMs failed on Tower of Hanoi with 8 discs, where the optimal solution is 255 moves, well within so-called token limits; (ii) well-written symbolic AI systems generally don’t suffer from this problem, and AGI should not either."
theme3_4fd1eed54bd2,cluster2_9abb9fd7e403,general_ai,predictive,capability,1,2023-10-27,2023-10-27,"I do still think that reliable self-driving cars will emerge, and eventually be safer than humans, who can get distracted, become tired and so forth."
theme3_5050e9c2cf3b,cluster2_ff49e921456d,regulation,descriptive,technical_assessment,1,2023-06-08,2023-06-08,"We would never leave the pharmaceutical industry to entirely self-regulate itself, and we shouldn’t leave AI to do so, either."
theme3_5050e9c2cf3b,cluster2_5f80d701097a,regulation,descriptive,technical_assessment,1,2023-08-17,2023-08-17,It’s a powerful reminder that our existing laws are not sufficient to protect us from the full scope of harms that generative AI is beginning to enable .
theme3_5050e9c2cf3b,cluster2_614bae93ae1b,regulation,descriptive,technical_assessment,1,2023-11-28,2023-11-28,Self-regulation is likely to dramatically fall short of the standards required for foundation model safety.
theme3_5050e9c2cf3b,cluster2_ba7cbfcacafb,regulation,descriptive,capability,1,2024-10-24,2024-10-24,"I would like to see academics, companies, civil society, and policymakers work collaboratively to find a way to demonstrate that Western AI development is not seen as a threat to other countries’ safety or regime stability, so that we can work across borders to solve the very thorny safety and security challenges ahead."
theme3_5050e9c2cf3b,cluster2_fead9e87127d,regulation,descriptive,technical_assessment,1,2026-02-01,2026-02-01,"Where Apple iPhone applications are carefully sandboxed and appropriately isolated to minimize harm, OpenClaw is basically a weaponized aerosol, in prime position to fuck shit up , if left unfettered. § That brings me to Molt book , which is one of the wildest experiments in AI history."
theme3_54e37b5b2981,cluster2_c8ba0456cdff,llms,descriptive,technical_assessment,1,2025-07-13,2025-07-13,"LeCun wrote on Facebook, in May 2022, a few months before he turned against LLMs, “Not only is Al not ""hitting a wall"", cars with Al-powered driving assistance aren't hitting walls, or anything else, either.” Musk circulated a meme that mentioned me which featured a cartoon of deep learning-powered robot smashing over walls and buildings ."
theme3_5bb7238346d7,cluster2_582ab5c77c5d,agi,predictive,prediction,1,2023-02-16,2023-02-16,"I expect for example that physical reasoning will improve (a radical boon for domestic robots) before psychological reasoning; there won’t be a magic day in which we say “aha AGI landed on January 27, 2062” or whatever it is."
theme3_5bb7238346d7,cluster2_23e68513f1f4,agi,predictive,prediction,1,2023-04-09,2023-04-09,"But a lot of other people are scared for a different reason: they imagine that GPT-5 will be wholly different from GPT-4, not some reliability-and-truth-challenged bull in a china shop, but a full-blown artificial general intelligence (AGI)."
theme3_5bb7238346d7,cluster2_ac12b937c62f,agi,predictive,prediction,1,2024-12-21,2024-12-21,The dream of AGI will not be realized by statistical tricks but by building systems capable of true logical reasoning.
theme3_5bb7238346d7,cluster2_ee92ec4e7a8c,agi,predictive,prediction,1,2025-03-05,2025-03-05,"But it is absolutely absurd to pretend “AGI imminent” hypothesis isn’t getting play in high places. § Nonetheless, for reasons I will articulate shortly, I do think that the hypothesis that AGI is imminent almost certainly wrong."
theme3_5bb7238346d7,cluster2_f4fdda54ded8,agi,predictive,prediction,1,2025-03-05,2025-03-05,"I think there is almost zero chance that artificial general intelligence (which his podcast guest reasonably defines as “a system capable of doing almost any cognitive task a human can do“) will arrive in the next two to three years, especially given how disappointing GPT 4.5 turned out to be."
theme3_5bb7238346d7,cluster2_b2f00526946c,agi,predictive,prediction,1,2025-08-09,2025-08-09,"Only once we have systems that can reason about enduring representations of the world, including but not to limited to abstract symbolic ones, will we have a genuine shot at AGI."
theme3_5e564709c39c,cluster2_65cade629881,openai,descriptive,technical_assessment,1,2025-05-22,2025-05-22,"Sam Altman is laughing his way all the way to the bank. § Another political model – working with China, is never even considered."
theme3_5f3b63c6e52e,cluster2_b178fe82481c,anthropic,normative,policy,1,2025-07-03,2025-07-03,"Here’s a computer solving the seven-disc version, using an algorithm that any intro computer science student should be able to write: Claude, on the other hand, can barely do 7 discs, getting less than 80% accuracy, left bottom panel below, and pretty much can’t get 8 correct at all."
theme3_5f90b0708be7,cluster2_c69531d1b8f0,llms,descriptive,technical_assessment,1,2023-02-11,2023-02-11,"A system like GPT can thus be quite capable of predicting how any given set of words might be continued; if you say “it’s a nice day; the sky is __“, GPT may well anticipate that a typical human response would be to guess that the word “blue” likely comes next—without having a basis to understand what the word blue means, or why human beings like skies that are blue."
theme3_5f90b0708be7,cluster2_4a62dbc297b4,llms,descriptive,technical_assessment,1,2023-10-17,2023-10-17,It is quite possible that no preleased product in the history of technology (with the possible exception of the iPhone) has ever has had more expectations put upon it that GPT-5.
theme3_5f90b0708be7,cluster2_ac2edae528e6,llms,descriptive,capability,1,2023-10-19,2023-10-19,"It’s not just that the performance on MathGLM steadily declines as the problems gets bigger, with the discrepancy between it and a calculator steadily increasing, it’s that the LLM based system is generalizing by similarity, doing better on cases that are in or near the training set, never, ever getting to a complete, abstract, reliable representation of what multiplication is."
theme3_5f90b0708be7,cluster2_9d940ed37422,llms,descriptive,technical_assessment,1,2024-01-08,2024-01-08,"First he would like to see training of large models construed as fair use, second, he thinks maybe ChatGPT isn’t as bad as the Times made it appear, pointing to a specific AI technique called RAG (see Ng’s nice short explanation below) as a possible culprit that could be worked around: On the first point, good luck."
theme3_5f90b0708be7,cluster2_7ce0b0be5d60,llms,descriptive,capability,1,2024-11-28,2024-11-28,"The crux was to go after quotes like these ChatGPT's output ""has no real relationship to the truth."" and ""everything it produces sounds plausible, but it doesn't always know the connections between the things that it's putting together"" In a longer passage I said You can’t say at the beginning of a ChatGPT session and expect it to work, “please only say true statements in what follows.” It just won’t be able to respect that."
theme3_5f90b0708be7,cluster2_c1d696379cc0,llms,descriptive,technical_assessment,1,2025-03-27,2025-03-27,"LLMs may ultimately prove to be something like a $$30B or $40B industry, which is not nothing — but they could well also turn out to be an industry that costs double or treble that to run, including data licensing, high-priced staff, massively expensive data centers that may become obsolete quickly, and seemingly endless litigation."
theme3_5f90b0708be7,cluster2_261a64f68d6e,llms,descriptive,capability,1,2025-07-03,2025-07-03,"Apple found that the widely praised o3-min (high) was no better (see accuracy, top left panel, legend at bottom), and they found similar results for multiple tasks: It is truly embarrassing that LLMs cannot reliably solve Hanoi."
