date,slug,title,url,category,claim_text,evidence_excerpt,file_path
2023-10-23,getting-gpt-to-work-with-external,Marcus on AI,https://garymarcus.substack.com/p/getting-gpt-to-work-with-external,limitation,"However, this does not mean that GPT-4 can now reliably solve word problems that involve simple math or involve a combination of simple science and math; it cannot.","However, this does not mean that GPT-4 can now reliably solve word problems that involve simple math or involve a combination of simple science and math; it cannot.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-10-23_getting-gpt-to-work-with-external.txt
2023-10-23,getting-gpt-to-work-with-external,Marcus on AI,https://garymarcus.substack.com/p/getting-gpt-to-work-with-external,forecast,"If you enable the Code Interpreter or the Wolfram Alpha plug-in in ChatGPT (we will call these “GPT4+CI” and “GPT4+WA” henceforth in this article), and then you ask ChatGPT to multiply two 8-digit numbers or evaluate a definite integral, or compute the ratio of the mass of the earth to the mass of the star Betelgeuse or carry out some similar calculations involving straightforward mathematics, you reliably get the right answer.","If you enable the Code Interpreter or the Wolfram Alpha plug-in in ChatGPT (we will call these “GPT4+CI” and “GPT4+WA” henceforth in this article), and then you ask ChatGPT to multiply two 8-digit numbers or evaluate a definite integral, or compute the ratio of the mass of the ea",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-10-23_getting-gpt-to-work-with-external.txt
2023-10-26,a-cern-for-ai-and-the-global-governance,Marcus on AI,https://garymarcus.substack.com/p/a-cern-for-ai-and-the-global-governance,risk,"(Asimov’s laws themselves are insufficient, but if we can’t get the First, how can we believe we are even on track for AI safety at all?).","(Asimov’s laws themselves are insufficient, but if we can’t get the First, how can we believe we are even on track for AI safety at all?).",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-10-26_a-cern-for-ai-and-the-global-governance.txt
2023-10-26,a-cern-for-ai-and-the-global-governance,Marcus on AI,https://garymarcus.substack.com/p/a-cern-for-ai-and-the-global-governance,limitation,"Gary Marcus first proposed a CERN for AI in 2017; he is a techno-optimist who thinks that we can get to an AI-positive world, but that we cannot take such a world for granted.","Gary Marcus first proposed a CERN for AI in 2017; he is a techno-optimist who thinks that we can get to an AI-positive world, but that we cannot take such a world for granted.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-10-26_a-cern-for-ai-and-the-global-governance.txt
2023-10-26,a-cern-for-ai-and-the-global-governance,Marcus on AI,https://garymarcus.substack.com/p/a-cern-for-ai-and-the-global-governance,forecast,"I don’t know when we will get to such machines, but I do know that we don’t have tons of controls over current AI, especially now that people can hook them up to TaskRabbit and real-world software APIs.","I don’t know when we will get to such machines, but I do know that we don’t have tons of controls over current AI, especially now that people can hook them up to TaskRabbit and real-world software APIs.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-10-26_a-cern-for-ai-and-the-global-governance.txt
2023-10-26,a-cern-for-ai-and-the-global-governance,Marcus on AI,https://garymarcus.substack.com/p/a-cern-for-ai-and-the-global-governance,risk,"Period. § The other thing that should be said is that certain people are hard at work denying that there is any AI risk at all, either long term or short, such as Marc Andreessen, trying to turn the question of whether to pursue AI safety at all into a debate.","Period. § The other thing that should be said is that certain people are hard at work denying that there is any AI risk at all, either long term or short, such as Marc Andreessen, trying to turn the question of whether to pursue AI safety at all into a debate.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-10-26_a-cern-for-ai-and-the-global-governance.txt
2023-10-26,a-cern-for-ai-and-the-global-governance,Marcus on AI,https://garymarcus.substack.com/p/a-cern-for-ai-and-the-global-governance,other,Some of these challenges are unlikely to be solved by simply making AI systems more capable. § Many of the arguments I originally gave for a CERN for AI still hold.,Some of these challenges are unlikely to be solved by simply making AI systems more capable. § Many of the arguments I originally gave for a CERN for AI still hold.,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-10-26_a-cern-for-ai-and-the-global-governance.txt
2023-10-26,a-cern-for-ai-and-the-global-governance,Marcus on AI,https://garymarcus.substack.com/p/a-cern-for-ai-and-the-global-governance,risk,The figure I used to illustrate that point still serves as a handy reminder: We need to consider both current AI risk and AGI risk.,The figure I used to illustrate that point still serves as a handy reminder: We need to consider both current AI risk and AGI risk.,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-10-26_a-cern-for-ai-and-the-global-governance.txt
2023-10-26,a-cern-for-ai-and-the-global-governance,Marcus on AI,https://garymarcus.substack.com/p/a-cern-for-ai-and-the-global-governance,other,"The world can likely benefit enormously from AI, in ways that extend far beyond what we have already seen in recent months with productivity, but anyone with eyes can see that there are risks, too.","The world can likely benefit enormously from AI, in ways that extend far beyond what we have already seen in recent months with productivity, but anyone with eyes can see that there are risks, too.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-10-26_a-cern-for-ai-and-the-global-governance.txt
2023-10-27,why-driverless-cars-mightor-might,Marcus on AI,https://garymarcus.substack.com/p/why-driverless-cars-mightor-might,forecast,"I agree that if Alphabet pull the plug, there will likely be a self-driving winter across the industry (though for now players like Aurora and Waabi may still have plenty of cash).","I agree that if Alphabet pull the plug, there will likely be a self-driving winter across the industry (though for now players like Aurora and Waabi may still have plenty of cash).",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-10-27_why-driverless-cars-mightor-might.txt
2023-10-27,why-driverless-cars-mightor-might,Marcus on AI,https://garymarcus.substack.com/p/why-driverless-cars-mightor-might,forecast,"I do still think that reliable self-driving cars will emerge, and eventually be safer than humans, who can get distracted, become tired and so forth.","I do still think that reliable self-driving cars will emerge, and eventually be safer than humans, who can get distracted, become tired and so forth.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-10-27_why-driverless-cars-mightor-might.txt
2023-10-27,why-driverless-cars-mightor-might,Marcus on AI,https://garymarcus.substack.com/p/why-driverless-cars-mightor-might,forecast,"The sooner we recognize that there is life beyond current approaches to AI, the faster we will get there.","The sooner we recognize that there is life beyond current approaches to AI, the faster we will get there.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-10-27_why-driverless-cars-mightor-might.txt
2023-10-27,why-driverless-cars-mightor-might,Marcus on AI,https://garymarcus.substack.com/p/why-driverless-cars-mightor-might,prescription,"To get there, though, what we need is a much smarter AI, a kind that can reason, and not hallucinate, grounded in reality and not just corpus statistics— which require fundamental research of a sort that is currently getting starved out in the LLM euphoria.","To get there, though, what we need is a much smarter AI, a kind that can reason, and not hallucinate, grounded in reality and not just corpus statistics— which require fundamental research of a sort that is currently getting starved out in the LLM euphoria.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-10-27_why-driverless-cars-mightor-might.txt
2023-10-27,why-driverless-cars-mightor-might,Marcus on AI,https://garymarcus.substack.com/p/why-driverless-cars-mightor-might,forecast,"We will eventually see search engines that return neatly written paragraphs, and eventually see AI agents that can organize lives.","We will eventually see search engines that return neatly written paragraphs, and eventually see AI agents that can organize lives.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2023-10-27_why-driverless-cars-mightor-might.txt
