cluster2_id,theme_label,target_mode,claim_type_mode,category_mode,falsifiability_tier_mode,first_date,last_date,occurrences,distinct_posts,horizon_values,goalpost_shift_candidate,representative_quote,supporting_claim_ids,source_urls
cluster2_9a11755b5fec,mahabal_legions_posted_when,general_ai,predictive,prediction,tier_2,2025-01-14,2025-01-14,1,1,,no,"One never knows when one will get a correct answer or ludicrous response like this one observed by AI researcher Abhijit Mahabal: There are by now legions of examples of like these, like another Mahabal just posted .",claim_00700,https://garymarcus.substack.com/p/agi-versus-broad-shallow-intelligence
cluster2_06c54891da1a,problems_shallow_said_cause,general_ai,normative,policy,tier_3,2025-01-14,2025-01-14,1,1,,no,"Counting on AI that is shallow and not reliable, it should also be said, could cause huge problems.",claim_00703,https://garymarcus.substack.com/p/agi-versus-broad-shallow-intelligence
cluster2_a880c5fcbfd6,hopefully_human_shallow_past,general_ai,normative,policy,tier_3,2025-01-14,2025-01-14,1,1,,no,Moving past broad but shallow AI and into a new and hopefully safer and more reliable regime should be a major research priority for the human species.,claim_00707,https://garymarcus.substack.com/p/agi-versus-broad-shallow-intelligence
cluster2_b9d9b4239459,all_agents_genuinely_armies,general_ai,predictive,prediction,tier_2,2025-01-15,2025-01-15,1,1,,no,"I do genuinely think we will all have our own AI agents, and companies will have armies of them.",claim_00708,https://garymarcus.substack.com/p/ai-agents-hype-versus-reality-redux
cluster2_d9c466e666f3,true_time_results_work,general_ai,predictive,capability,tier_2,2025-01-15,2025-01-15,1,1,,no,"The same will be true of AI agents, some prompts, some of the time will work, and some of the time they will give strange results.",claim_00709,https://garymarcus.substack.com/p/ai-agents-hype-versus-reality-redux
cluster2_f4de3506ddad,yes_others_lose_work,general_ai,predictive,capability,tier_2,2025-01-22,2025-01-22,1,1,,no,"Yes, some people will be employed building data centers; but if the data centers work towards better AI, many others will lose their jobs.",claim_00713,https://garymarcus.substack.com/p/hot-take-on-an-ai-catfight
cluster2_d5362b9b5fab,enormous_all_service_sensible,general_ai,descriptive,technical_assessment,tier_2,2025-01-26,2025-01-26,1,1,,no,"Building $500B worth of power and data centers in the service of enormous collections of those chips isn't looking so sensible, either. § If all this is true, the CHIPS Act , which was designed to slow China in the AI race, may turn out to be one of the worst backfires in history.",claim_00715,https://garymarcus.substack.com/p/the-race-for-ai-supremacy-is-over
cluster2_d36f004b16c8,authoritatively_know_all_clear,general_ai,predictive,prediction,tier_1,2025-01-29,2025-01-29,1,1,2026-12-31,no,"For example he writes authoritatively (chatbot-style!) that ""Making AI that is smarter than almost all humans at almost all things will require millions of chips, tens of billions of dollars (at least), and is most likely to happen in 2026-2027."" We don't actual KNOW this; we humans are flexible, general, resourceful thinkers but it is not at all clear that we actually need the equivalent of millions of chips to achieve what we do.",claim_00723,https://garymarcus.substack.com/p/my-conversation-with-chinas-victor
cluster2_85c9e6fd998d,powerful_later_wind_here,general_ai,predictive,prediction,tier_2,2025-02-05,2025-02-05,1,1,near_term,no,"Powerful AI, sooner or later, will wind up in bad hands. § What changed here was the AI landscape.",claim_00726,https://garymarcus.substack.com/p/google-2001-dont-be-evil
cluster2_a76bd7e9dce2,all_good_fat_let,general_ai,predictive,prediction,tier_2,2025-02-06,2025-02-06,1,1,,no,Fat lot of good that will do. § Let that be a lesson to all AI developers.,claim_00728,https://garymarcus.substack.com/p/irony-too-funny-for-words
cluster2_d3981a54e2ae,symbolic_classical_made_combining,general_ai,normative,policy,tier_3,2025-02-09,2025-02-09,1,1,2022-12-31,no,"Another of the key suggestions I made in 2022 was that we should use neurosymbolic techniques, combining neural networks with classical symbolic techniques such as rules.",claim_00729,https://garymarcus.substack.com/p/five-ways-in-which-the-last-3-months
cluster2_4d7d9ce90739,words_heartily_daily_agreeing,general_ai,predictive,prediction,tier_3,2025-02-11,2025-02-11,1,1,,no,"Since they were first to lay out what a conversion to nonprofit might entail, I will give them the last words, heartily agreeing their closing sentence: Gary Marcus ’ efforts to detach himself from the daily AI news are going poorly.",claim_00731,https://garymarcus.substack.com/p/did-elon-musk-just-muk-sam-altman
cluster2_e868393f7a59,worry_right_absolutely_uses,general_ai,normative,policy,tier_3,2025-02-11,2025-02-11,1,1,,no,"He’s absolutely right, we should worry about authoritarian uses of AI.",claim_00732,https://garymarcus.substack.com/p/everything-i-warned-about-in-taming
cluster2_15283ed5bc24,wall_gary_mind_reread,general_ai,predictive,prediction,tier_1,2025-02-13,2025-02-13,1,1,2022-12-31,no,Gary Marcus hopes you will someday reread his 2022 essay Deep Learning is Hitting A Wall with an open mind.,claim_00739,https://garymarcus.substack.com/p/breaking-openais-efforts-at-pure
cluster2_da476509fbf6,results_notwithstanding_degree_idea,general_ai,normative,policy,tier_3,2025-02-19,2025-02-19,1,1,,no,"If AI were (as it used to be, to some degree) a science, people would say: “hey, we put half a trillion dollars into testing the idea of scaling and massive compute and something’s still not right, maybe we should try something else?” Instead, valuations just keep rising, results notwithstanding.",claim_00742,https://garymarcus.substack.com/p/grok-3-beta-in-shambles
cluster2_d8056cd314e2,scaling_solving_all_selling,general_ai,normative,policy,tier_3,2025-02-26,2025-02-26,1,1,,no,"Investors should also be looking at the prospects for “solving” AI with pure scaling, which is after all much of the vision Nvidia is selling.",claim_00746,https://garymarcus.substack.com/p/gpt-45-is-no-gpt-5
cluster2_89e51d228f3e,excerpt_important_ernest_question,general_ai,descriptive,technical_assessment,tier_2,2025-03-02,2025-03-02,1,1,,no,"As Ernest Davis and I discussed in the introduction to Rebooting AI (see excerpt at the end of this essay), the most important question in AI always is: is some apparently impressive behavior general?",claim_00748,https://garymarcus.substack.com/p/decoding-and-debunking-hard-forks
cluster2_2b10f22d8222,101_already_serves_which,general_ai,descriptive,technical_assessment,tier_2,2025-03-02,2025-03-02,1,1,,no,"For that matter, versions of the entire app are already out there (and unmentioned), like this one: I have seen “AI influencers” trumpeting AI code systems writing code for Tetris and Breakout (which often serves as coding 101 tutorials); this is not much better.",claim_00749,https://garymarcus.substack.com/p/decoding-and-debunking-hard-forks
cluster2_ca219014d6cb,hype_training_fame_scientists,general_ai,normative,policy,tier_3,2025-03-09,2025-03-09,1,1,,no,"The AI Hype Hall of Fame, as envisioned by Grok “ We should stop training scientists now.",claim_00770,https://garymarcus.substack.com/p/nobel-prizes-and-the-ai-hype-hall
cluster2_f1458528adfe,mit_match_max_nobel,general_ai,predictive,prediction,tier_1,2025-03-09,2025-03-09,1,1,2026-12-31,no,"It was also inspired by his co-founder Jack Clark, who more less just promised POLITICO essentially the same, “ We have this notion that in late 2026, or early 2027, powerful AI systems will be built that will have intellectual capabilities that match or exceed Nobel Prize winners .” And it was inspired by the physicist Max Tegmark, who a few days ago endorsed the above position with such certainty that he chided his MIT colleagues for not the (alleged)“ coming tsunami ”.",claim_00772,https://garymarcus.substack.com/p/nobel-prizes-and-the-ai-hype-hall
cluster2_ff877231da25,versus_2027_replacing_laureates,general_ai,predictive,prediction,tier_1,2025-03-09,2025-03-09,1,1,2026-12-31,no,Augmenting scientists versus replacing them I don’t doubt that AI built in 2026 or 2027 will be valuable to future Nobel Laureates.,claim_00773,https://garymarcus.substack.com/p/nobel-prizes-and-the-ai-hype-hall
cluster2_8daa69e3796f,human_plenty_databases_scientists,general_ai,predictive,prediction,tier_3,2025-03-09,2025-03-09,1,1,,no,"Human scientists will get plenty of leverage from AI (just as they did with databases, calculators etc).",claim_00774,https://garymarcus.substack.com/p/nobel-prizes-and-the-ai-hype-hall
cluster2_63f95a64ca17,conceive_work_years_nobel,general_ai,predictive,capability,tier_2,2025-03-09,2025-03-09,1,1,,no,But I highly doubt that in the next few years AI’s will conceive of and execute Nobel-caliber work on their own.,claim_00775,https://garymarcus.substack.com/p/nobel-prizes-and-the-ai-hype-hall
cluster2_27dee6575ce4,time_year_problems_change,general_ai,predictive,prediction,tier_2,2025-03-09,2025-03-09,1,1,,no,"That is not going to magically change next year, at a time when AI still can’t reliably solving river-crossing problems.",claim_00776,https://garymarcus.substack.com/p/nobel-prizes-and-the-ai-hype-hall
cluster2_e7782e3f32bd,coders_sure_didn_fun,general_ai,predictive,prediction,tier_1,2025-03-12,2025-03-12,1,1,near_term,no,"I don’t want spoil all the fun , but … things didn’t go well: To be sure, most or all trained coders will (if they are not already) soon use AI as a part of their workflow.",claim_00777,https://garymarcus.substack.com/p/ai-coding-fantasy-meets-pac-man
cluster2_5d2d8b33534d,write_code_conceive_debug,general_ai,predictive,prediction,tier_2,2025-03-12,2025-03-12,1,1,near_term,no,"AI will be a tool to help people write code, just as spell-checkers are a tool to help authors write articles and novel, but AI will not soon replace people who understand how to conceive of, write, and debug code.",claim_00778,https://garymarcus.substack.com/p/ai-coding-fantasy-meets-pac-man
cluster2_fc2d869aecdb,issues_reliability_all_hallucination,general_ai,causal,prediction,tier_2,2025-03-27,2025-03-27,1,1,,no,"Agents will be a disappointment, precisely because of all of the ongoing reliability and hallucination issues.",claim_00784,https://garymarcus.substack.com/p/genais-day-of-reckoning-may-have
cluster2_25c77a574690,genai_meager_profits_building,general_ai,predictive,prediction,tier_2,2025-03-27,2025-03-27,1,1,,no,"For most GenAI model building companies, profits will be meager.",claim_00785,https://garymarcus.substack.com/p/genais-day-of-reckoning-may-have
cluster2_a008e49ea74b,importantly_imagined_genai_form,general_ai,predictive,prediction,tier_3,2025-03-27,2025-03-27,1,1,,no,"The Future of AI is not GenAI Importantly, though, GenAI is just one form of AI among the many that might be imagined.",claim_00787,https://garymarcus.substack.com/p/genais-day-of-reckoning-may-have
cluster2_57ea80e05d66,different_trustworthy_something_require,general_ai,predictive,industry_market,tier_2,2025-03-27,2025-03-27,1,1,,no,But unlocking that market will require something new: a different kind of AI that is reliable and trustworthy.,claim_00788,https://garymarcus.substack.com/p/genais-day-of-reckoning-may-have
