cluster2_id,claim_id,claim_date,target,claim_type,category,falsifiability_tier,horizon_type,horizon_value,quote,url
cluster2_605278c9f936,claim_01123,2026-02-10,general_ai,normative,policy,tier_3,explicit_date,2025-12-31,"This morning, Steven Rosenbush, in his newsletter for The Wall Street Journal, put together a bunch of facts about AI and debt that should concern everyone , quoting something from yesterday in Bloomberg that I missed (italics) and putting context around it: As Bloomberg reported Monday: Morgan Stanley expects hyperscalers to borrow $400 billion this year, up from $165 billion in 2025.",https://garymarcus.substack.com/p/some-disconcerting-facts-about-ai
cluster2_f1af3589377c,claim_01124,2026-02-10,general_ai,predictive,prediction,tier_3,none,,Let me add that I do think that some form of AI will eventually actually yield the returns people were anticipating for Generative AI.,https://garymarcus.substack.com/p/some-disconcerting-facts-about-ai
cluster2_fd96eec39bfd,claim_01125,2026-02-10,general_ai,descriptive,technical_assessment,tier_3,none,,But the unreliable statistical mimicry of Generative AI is unlikely to be the ticket to those massive productivity gain.,https://garymarcus.substack.com/p/some-disconcerting-facts-about-ai
cluster2_58b81190bb46,claim_01129,2026-02-14,general_ai,normative,policy,tier_3,none,,"Generative AI systems may still struggle to reason, as discussed here recently, but they were built for mimicry, and their mimicry has gotten to the point where we must do something now.",https://garymarcus.substack.com/p/we-urgently-need-a-federal-law-forbidding
cluster2_5bc91699a2d5,claim_01132,2026-02-23,general_ai,normative,policy,tier_3,none,,Not since Geoff Pullum’s Great Eskimo Vocabulary Hoax have I read such a deconstruction of people hearing what they wanted to hear. § None of what Ovide had to say about the overestimation of Generative AI should actually come as a surprise.,https://garymarcus.substack.com/p/turns-out-generative-ai-was-a-scam
cluster2_ce8ad21aef37,claim_01134,2026-02-24,general_ai,normative,policy,tier_3,none,,"Without doubt her values have influenced my stance on AI and how it should develop. “Money isn’t the only variable .” I don’t know if my mom coined this phrase or not, but she taught it to me, and lived by it, and I try to live by it, too.",https://garymarcus.substack.com/p/marilyn-molly-marcus-1942-2026
cluster2_508dd52080f1,claim_01135,2026-02-25,general_ai,normative,policy,tier_3,none,,It should be obvious that applying hallucinatory and unreliable Generative AI to weapon systems without humans in the loop could be catastrophic.,https://garymarcus.substack.com/p/code-red-for-humanity
cluster2_d579f50dc1c3,claim_01136,2026-02-25,general_ai,descriptive,capability,tier_2,none,,Generative AI is NOT remotely reliable enough to make life or death decisions of magnitude.,https://garymarcus.substack.com/p/code-red-for-humanity
cluster2_87cc8876ba5a,claim_01139,2026-02-26,general_ai,predictive,prediction,tier_2,none,,"This could well extend to nuclear weapons. 1 Nothing that I have read convinces me that Secretary Hegseth has a nuanced understanding of the strengths and limits of current AI, or that he will show restraint in how he applies it.",https://garymarcus.substack.com/p/america-and-probably-the-world-stands
cluster2_53f909f4cdef,claim_01140,2026-02-26,general_ai,descriptive,technical_assessment,tier_3,none,,Rather he is trying to define his career in part around deploying AI as broadly and as quickly as possible.,https://garymarcus.substack.com/p/america-and-probably-the-world-stands
cluster2_60a0f9ed211a,claim_01142,2026-02-26,general_ai,normative,policy,tier_3,none,,Senators and Congressmen must take a position and deliberate in public about whether it is OK to use AI for surveillance of Americans and to launch lethal strikes controlled by AI with no “human in the loop”.,https://garymarcus.substack.com/p/america-and-probably-the-world-stands
cluster2_0b1aabb8d86b,claim_01144,2026-02-26,general_ai,normative,policy,tier_3,none,,"Mass surveillance and AI-fueled weapons, possibly nuclear, without humans in the loop are categorically not things that one individual, even one in the Cabinet, should be allowed to decide at a gunpoint.",https://garymarcus.substack.com/p/america-and-probably-the-world-stands
cluster2_59c16d003093,claim_01145,2026-02-26,general_ai,normative,policy,tier_3,explicit_date,2023-12-31,"In that connection, people should probably be aware of the fact that S. 1394 - Block Nuclear Launch by Autonomous Artificial Intelligence Act of 2023 failed to pass.",https://garymarcus.substack.com/p/america-and-probably-the-world-stands
cluster2_6a6332c3d9af,claim_01146,2026-02-27,general_ai,predictive,prediction,tier_2,none,,"It will be very, very interesting to see how it all plays out. § This tweet doesn’t seem far off the mark to me: § My guess is that in time Trump will be remembered more for his AI policies than for ICE or his tariffs, and not in a good way.",https://garymarcus.substack.com/p/did-trump-just-overplay-his-hand
cluster2_ac95df548b16,claim_01147,2026-02-27,general_ai,predictive,prediction,tier_3,none,,"If anything really bad comes of pushing premature AI too hard and too fast into to the military, he will own it.",https://garymarcus.substack.com/p/did-trump-just-overplay-his-hand
cluster2_c08b2a7a4d3c,claim_01149,2026-03-01,general_ai,predictive,prediction,tier_3,none,,"Secretary Hegseth has made a very heavy bet on AI in the military, and it’s doubtful that he will be entirely forthcoming about this or other incidents to come.",https://garymarcus.substack.com/p/is-ai-already-killing-people-by-accident
cluster2_84f0ed415a8f,claim_01150,2026-03-01,general_ai,predictive,capability,tier_2,none,,The technical problem is that current AI simply isn’t reliable; mistakes will absolutely made.,https://garymarcus.substack.com/p/is-ai-already-killing-people-by-accident
cluster2_200304334b88,claim_01151,2026-03-01,general_ai,normative,policy,tier_3,none,,"We should absolutely want any AI that is used for war to be as precise and reliable as possible, minimizing casualties, but we should also never forget that those who use them are responsible for decisions about how many casualties are acceptable.",https://garymarcus.substack.com/p/is-ai-already-killing-people-by-accident
cluster2_6d7cf5526dbb,claim_00002,2022-05-29,google,descriptive,technical_assessment,tier_2,none,,"DeepMind’s newest star, just unveiled, Gato , is capable of cross-modal feats never seen before in AI, but still, when you look in the fine print, remains stuck in the same land of unreliability, moments of brilliance coupled with absolute discomprehension: Of course, it’s not uncommon for defenders of deep learning to make the reasonable point that humans make errors, too.",https://garymarcus.substack.com/p/the-new-science-of-alt-intelligence
cluster2_729a4c1129fc,claim_00019,2023-02-11,google,normative,policy,tier_3,explicit_date,2022-12-31,"If we are to retain any credibility, this should stop. … It is hard to say where [we] have gone wronger, in underestimating language or overestimating computer programs.” — Drew McDermott, 1949-2022, in the 1976 essay Artificial Intelligence and Natural Stupidity In April, Open AI released a neural network model called DALL-E 2 that blew people’s minds; last week a new model came out from Google Brain called Imagen , and it was even better.",https://garymarcus.substack.com/p/horse-rides-astronaut
cluster2_01819c43d9f2,claim_00021,2023-02-11,google,predictive,capability,tier_2,none,,"More broadly, as Ernie Davis put it in an email to me earlier this week, “ the fact that, if you play around with prompts long enough, you can eventually get what you want, is relevant to some forms of human-in-the-loop AI but it won't cut the mustard for reliable AI.” § Some important caveats apply; my entire analysis is a bit like found art ; it’s science from the tea leaves Google deigned to share, rather than a proper experiment.",https://garymarcus.substack.com/p/horse-rides-astronaut
cluster2_d7e3b2c69a1b,claim_00049,2023-02-13,google,descriptive,technical_assessment,tier_2,none,,"Never mind that cooked (and cured) food, electric lights, and the cell phones and computers that electricity made possible are all pretty important, ever since then Google’s portrayal of AI has never been the same.",https://garymarcus.substack.com/p/did-googleai-just-snooker-one-of
cluster2_b41e78bb6c66,claim_00130,2023-02-16,google,predictive,capability,tier_1,none,,"(As it happens, a 4 minute 21 second kilometer works out to be a 7 minute mile, if you ask Google nicely, it will actually give you the right answer .) The worst thing about ChatGPT’s close-but-no-cigar answer is not that it’s wrong.",https://garymarcus.substack.com/p/scientists-please-dont-let-your-chatbots
cluster2_2c0586cae5c3,claim_00136,2023-02-17,google,normative,policy,tier_3,none,,"Not sure it is coincidence; my flight is about to take off but a quick note, on three major bits of AI news: Tesla FSD recall, today Google stock drop after Bard fiasco, last week Microsoft must be having a code red over the Bing meltdowns, especially with the bizarre conversation between Bing and Kevin Roose at NYT. perhaps the product might get paused?",https://garymarcus.substack.com/p/smells-a-little-bit-like-ai-winter
cluster2_524670a17076,claim_00137,2023-02-17,google,descriptive,capability,tier_2,none,,"Tesla recall, MSFT Bing fail, and Google Bard fail are NOT independent; each reflect the fact that you cannot build AI in the real world from Big Data and deep learning alone.",https://garymarcus.substack.com/p/smells-a-little-bit-like-ai-winter
cluster2_bd8a1793e8d5,claim_00224,2023-08-13,google,predictive,prediction,tier_1,relative,near_term,"Perhaps the only use case that really seemed compelling to either of us economically was search (e.g., using Bing powered by ChatGPT instead of Google Search) — but the technical problems there are immense; there is no reason to think that the hallucination problem will be solved soon.",https://garymarcus.substack.com/p/what-if-generative-ai-turned-out
cluster2_a33a1d9604c3,claim_00335,2023-11-03,google,descriptive,technical_assessment,tier_2,none,,"Nobody knows for SURE that there are no serious possible consequences of open source AI, e.g in terms of bioweapons, misinformation generation etc, as Séb Krier at DeepMind nicely highlights above. 2.",https://garymarcus.substack.com/p/where-we-are-right-now-on-open-source
